BillingAccountId,ChargePeriodStart,ChargePeriodEnd,ProviderName,ServiceCategory,ServiceName,ResourceId,ResourceName,ResourceType,RegionId,ConsumedQuantity,ConsumedUnit,PricingCategory,ListCost,BilledCost,EffectiveCost,BillingCurrency,Tags,x_UtilizationPct
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,6.1776,6.1776,6.1776,USD,"{""env"":""dev"",""team"":""platform""}",0.0
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,47.53,USD,On-Demand,47.5292,47.5292,47.5292,USD,"{""env"":""prod"",""team"":""data""}",53.5
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,23.63,USD,On-Demand,23.6276,23.6276,23.6276,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,1062.3,GB-Month,On-Demand,21.2462,21.2462,21.2462,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,749.3,GB-Month,On-Demand,14.9870,14.9870,14.9870,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,14.0107,14.0107,14.0107,USD,"{""env"":""prod"",""team"":""api""}",35.7
acct-0001,2026-08-27T00:00:00Z,2026-08-28T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,32.97,USD,On-Demand,32.9748,32.9748,32.9748,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,43.7669,26.2601,26.2601,USD,"{""env"":""prod"",""team"":""api""}",76.2
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,27.0209,27.0209,27.0209,USD,"{""env"":""prod"",""team"":""web""}",44.8
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,16.9692,16.9692,16.9692,USD,"{""env"":""staging"",""team"":""web""}",1.8
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,18.4515,18.4515,18.4515,USD,"{""env"":""dev"",""team"":""platform""}",17.8
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,52.6,USD,On-Demand,52.5976,52.5976,52.5976,USD,"{""env"":""prod"",""team"":""data""}",69.3
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,13.15,USD,On-Demand,13.1518,13.1518,13.1518,USD,"{""env"":""prod"",""team"":""data""}",25.2
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,571.1,GB-Month,On-Demand,11.4222,11.4222,11.4222,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,2085.8,GB-Month,On-Demand,41.7150,41.7150,41.7150,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,22.78,USD,On-Demand,22.7831,22.7831,22.7831,USD,"{""env"":""prod"",""team"":""api""}",62.5
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,13.12,USD,On-Demand,13.1204,13.1204,13.1204,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,18.01,USD,On-Demand,18.0054,18.0054,18.0054,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,61.53,USD,On-Demand,61.5270,61.5270,61.5270,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,29.4106,17.6464,17.6464,USD,"{""env"":""prod"",""team"":""web""}",67.4
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,32.5922,32.5922,32.5922,USD,"{""env"":""prod"",""team"":""api""}",66.8
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,18.4208,18.4208,18.4208,USD,"{""env"":""staging"",""team"":""web""}",9.7
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,90.98,USD,On-Demand,90.9758,90.9758,90.9758,USD,"{""env"":""prod"",""team"":""data""}",50.4
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,23.77,USD,On-Demand,23.7707,23.7707,23.7707,USD,"{""env"":""prod"",""team"":""api""}",39.0
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1483.9,GB-Month,On-Demand,29.6786,29.6786,29.6786,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1819.1,GB-Month,On-Demand,36.3825,36.3825,36.3825,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,22.0238,22.0238,22.0238,USD,"{""env"":""prod"",""team"":""web""}",42.2
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,10.7753,10.7753,10.7753,USD,"{""env"":""prod"",""team"":""api""}",39.5
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,34.79,USD,On-Demand,34.7907,34.7907,34.7907,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,43.8180,43.8180,43.8180,USD,"{""env"":""prod"",""team"":""api""}",61.1
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,17.1314,17.1314,17.1314,USD,"{""env"":""prod"",""team"":""web""}",35.6
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,6.6778,6.6778,6.6778,USD,"{""env"":""dev"",""team"":""platform""}",14.6
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,44.16,USD,On-Demand,44.1595,44.1595,44.1595,USD,"{""env"":""prod"",""team"":""data""}",51.9
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,28.37,USD,On-Demand,28.3699,28.3699,28.3699,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,1089.1,GB-Month,On-Demand,21.7829,21.7829,21.7829,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,750.5,GB-Month,On-Demand,15.0102,15.0102,15.0102,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,13.0869,13.0869,13.0869,USD,"{""env"":""prod"",""team"":""api""}",27.9
acct-0001,2026-08-28T00:00:00Z,2026-08-29T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,30.99,USD,On-Demand,30.9854,30.9854,30.9854,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,46.0444,27.6267,27.6267,USD,"{""env"":""prod"",""team"":""api""}",73.1
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,29.3078,29.3078,29.3078,USD,"{""env"":""prod"",""team"":""web""}",43.3
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,16.5978,16.5978,16.5978,USD,"{""env"":""staging"",""team"":""web""}",9.3
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,17.9538,17.9538,17.9538,USD,"{""env"":""dev"",""team"":""platform""}",0.0
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,46.41,USD,On-Demand,46.4127,46.4127,46.4127,USD,"{""env"":""prod"",""team"":""data""}",56.8
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,15.83,USD,On-Demand,15.8283,15.8283,15.8283,USD,"{""env"":""prod"",""team"":""data""}",15.1
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,562.5,GB-Month,On-Demand,11.2499,11.2499,11.2499,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,2037,GB-Month,On-Demand,40.7407,40.7407,40.7407,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,22.9,USD,On-Demand,22.8980,22.8980,22.8980,USD,"{""env"":""prod"",""team"":""api""}",51.9
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,7.25,USD,On-Demand,7.2527,7.2527,7.2527,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,19.4,USD,On-Demand,19.4045,19.4045,19.4045,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,71.53,USD,On-Demand,71.5334,71.5334,71.5334,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,28.9497,17.3698,17.3698,USD,"{""env"":""prod"",""team"":""web""}",69.3
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,36.0465,36.0465,36.0465,USD,"{""env"":""prod"",""team"":""api""}",47.4
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,21.0124,21.0124,21.0124,USD,"{""env"":""staging"",""team"":""web""}",7.3
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,88.83,USD,On-Demand,88.8306,88.8306,88.8306,USD,"{""env"":""prod"",""team"":""data""}",47.7
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,22.73,USD,On-Demand,22.7287,22.7287,22.7287,USD,"{""env"":""prod"",""team"":""api""}",19.3
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1499,GB-Month,On-Demand,29.9793,29.9793,29.9793,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1854.7,GB-Month,On-Demand,37.0932,37.0932,37.0932,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,24.8798,24.8798,24.8798,USD,"{""env"":""prod"",""team"":""web""}",41.8
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,8.0608,8.0608,8.0608,USD,"{""env"":""prod"",""team"":""api""}",20.2
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,35.44,USD,On-Demand,35.4404,35.4404,35.4404,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,43.4292,43.4292,43.4292,USD,"{""env"":""prod"",""team"":""api""}",55.8
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,15.5703,15.5703,15.5703,USD,"{""env"":""prod"",""team"":""web""}",21.0
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,5.6255,5.6255,5.6255,USD,"{""env"":""dev"",""team"":""platform""}",10.6
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,39.51,USD,On-Demand,39.5135,39.5135,39.5135,USD,"{""env"":""prod"",""team"":""data""}",45.4
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,29.29,USD,On-Demand,29.2871,29.2871,29.2871,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,1071.5,GB-Month,On-Demand,21.4308,21.4308,21.4308,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,753.3,GB-Month,On-Demand,15.0661,15.0661,15.0661,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,9.5018,9.5018,9.5018,USD,"{""env"":""prod"",""team"":""api""}",14.5
acct-0001,2026-08-29T00:00:00Z,2026-08-30T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,25.92,USD,On-Demand,25.9167,25.9167,25.9167,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,45.7089,27.4253,27.4253,USD,"{""env"":""prod"",""team"":""api""}",68.7
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,29.7184,29.7184,29.7184,USD,"{""env"":""prod"",""team"":""web""}",38.6
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,15.6869,15.6869,15.6869,USD,"{""env"":""staging"",""team"":""web""}",7.1
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,17.9459,17.9459,17.9459,USD,"{""env"":""dev"",""team"":""platform""}",10.5
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,63.58,USD,On-Demand,63.5802,63.5802,63.5802,USD,"{""env"":""prod"",""team"":""data""}",48.0
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,16.07,USD,On-Demand,16.0738,16.0738,16.0738,USD,"{""env"":""prod"",""team"":""data""}",26.3
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,556.1,GB-Month,On-Demand,11.1225,11.1225,11.1225,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,2064.3,GB-Month,On-Demand,41.2860,41.2860,41.2860,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,21.96,USD,On-Demand,21.9559,21.9559,21.9559,USD,"{""env"":""prod"",""team"":""api""}",46.9
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,7.73,USD,On-Demand,7.7280,7.7280,7.7280,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,16.43,USD,On-Demand,16.4284,16.4284,16.4284,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,72.19,USD,On-Demand,72.1932,72.1932,72.1932,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,26.1802,15.7081,15.7081,USD,"{""env"":""prod"",""team"":""web""}",62.9
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,35.1017,35.1017,35.1017,USD,"{""env"":""prod"",""team"":""api""}",53.8
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,18.7063,18.7063,18.7063,USD,"{""env"":""staging"",""team"":""web""}",8.9
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,91.84,USD,On-Demand,91.8352,91.8352,91.8352,USD,"{""env"":""prod"",""team"":""data""}",50.1
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,26.62,USD,On-Demand,26.6239,26.6239,26.6239,USD,"{""env"":""prod"",""team"":""api""}",29.9
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1506.2,GB-Month,On-Demand,30.1238,30.1238,30.1238,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1878.9,GB-Month,On-Demand,37.5771,37.5771,37.5771,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,20.7718,20.7718,20.7718,USD,"{""env"":""prod"",""team"":""web""}",46.0
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,6.6383,6.6383,6.6383,USD,"{""env"":""prod"",""team"":""api""}",20.1
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,33.53,USD,On-Demand,33.5313,33.5313,33.5313,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,44.7078,44.7078,44.7078,USD,"{""env"":""prod"",""team"":""api""}",65.3
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,16.1290,16.1290,16.1290,USD,"{""env"":""prod"",""team"":""web""}",39.8
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,6.1555,6.1555,6.1555,USD,"{""env"":""dev"",""team"":""platform""}",7.2
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,40.81,USD,On-Demand,40.8119,40.8119,40.8119,USD,"{""env"":""prod"",""team"":""data""}",34.8
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,26.8,USD,On-Demand,26.7980,26.7980,26.7980,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,1069.3,GB-Month,On-Demand,21.3854,21.3854,21.3854,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,760.7,GB-Month,On-Demand,15.2133,15.2133,15.2133,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,7.9247,7.9247,7.9247,USD,"{""env"":""prod"",""team"":""api""}",35.0
acct-0001,2026-08-30T00:00:00Z,2026-08-31T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,28.75,USD,On-Demand,28.7484,28.7484,28.7484,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,47.5104,28.5062,28.5062,USD,"{""env"":""prod"",""team"":""api""}",68.8
acct-0001,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,28.2856,28.2856,28.2856,USD,"{""env"":""prod"",""team"":""web""}",48.8
acct-0001,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,14.4480,14.4480,14.4480,USD,"{""env"":""staging"",""team"":""web""}",17.4
acct-0001,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,22.0801,22.0801,22.0801,USD,"{""env"":""dev"",""team"":""platform""}",10.6
acct-0001,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,56.17,USD,On-Demand,56.1749,56.1749,56.1749,USD,"{""env"":""prod"",""team"":""data""}",74.9
acct-0001,2026-08-31T00:00:00Z,2026-09-01T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,12.07,USD,On-Demand,12.0696,12.0696,12.0696,USD,"{""env"":""prod"",""team"":""data""}",41.4
